Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken,delay_ratio,total_risk_index,risk_level,reallocation_strategy,new_shipping_cost_usd,estimated_new_lead_time
ORD-16CABFCF,2024-05-19,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,15,1,Late,Port Congestion,0.52,2.7,3.8,321.86,385,Standard Shipping,0.0714285714285714,0.42,Moderate,Maintain Current Route,370.139,14.0
ORD-FADC67F0,2024-03-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,17,0,On Time,,0.87,9.0,3.34,6348.65,6790,Standard Shipping,0.0,0.882,High,Switch to Air (Express),51106.63249999999,8.0
ORD-076685A8,2025-01-26,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,10,0,On Time,,0.42,2.0,2.27,5184.42,7302,Standard Shipping,0.0,0.332,Moderate,Maintain Current Route,5962.083,13.0
ORD-4151F276,2024-07-22,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,24,0,On Time,,0.58,6.0,4.68,2825.04,3576,Standard Shipping,0.0,0.588,High,Reroute via Atlantic/Cape,4223.4348,27.500000000000004
ORD-1C9334A8,2025-10-17,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,6,0,On Time,,0.69,1.4,3.21,7819.63,9254,Standard Shipping,0.0,0.47,Moderate,Maintain Current Route,8992.574499999999,9.0
ORD-4A0A2F03,2024-03-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,17,0,On Time,,0.12,9.1,4.94,1048.88,1873,Standard Shipping,0.0,0.436,Moderate,Maintain Current Route,1206.212,20.0
ORD-3C22A7B6,2025-12-07,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,24,0,On Time,,0.89,4.1,3.49,7108.29,7522,Standard Shipping,0.0,0.698,High,Switch to Air (Priority),57221.7345,10.8
ORD-1E45B8FF,2025-08-22,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,3,0,On Time,,0.48,7.5,2.53,5054.94,621,Standard Shipping,0.0,0.588,High,Switch to Air (Priority),40692.26699999999,2.4000000000000004
ORD-6FEAD069,2025-11-27,"Santos, BR","Shanghai, CN",Commodity,Sea,Semiconductors,35,36,36,0,On Time,,0.9,0.6,4.84,8517.7,8966,Standard Shipping,0.0,0.5640000000000001,Moderate,Maintain Current Route,9795.355,36.0
ORD-77237837,2024-09-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,31,28,0,On Time,,0.56,9.8,4.01,5665.14,7263,Standard Shipping,0.0,0.728,High,Switch to Air (Priority),45604.377,12.4
ORD-66B11B69,2025-09-24,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,4,3,0,On Time,,0.16,8.8,3.38,27695.58,4341,Standard Shipping,0.0,0.448,Moderate,Manual Review Required,31849.917,4.0
ORD-A10BA3A0,2025-12-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,11,2,Late,Port Congestion,0.56,6.2,3.12,6433.28,7498,Standard Shipping,0.2222222222222222,0.5840000000000001,Moderate,Switch to Air (Priority),51787.903999999995,3.6
ORD-3BA4414F,2024-09-10,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,14,5,Late,Severe Weather (Typhoon/Storm),0.68,1.5,3.39,261.07,259,Standard Shipping,0.5555555555555556,0.468,Moderate,Switch to Air (Express),2101.6134999999995,3.6
ORD-DBBC850B,2024-07-23,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,12,0,On Time,,0.77,0.6,2.32,6048.09,6834,Standard Shipping,0.0,0.486,Moderate,Maintain Current Route,6955.3035,15.0
ORD-112AEE89,2025-02-07,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,5,4,0,On Time,,0.6,7.3,3.52,74096.0,8420,Standard Shipping,0.0,0.6519999999999999,Moderate,Manual Review Required,85210.4,5.0
ORD-67321EAD,2025-06-24,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,5,2,0,On Time,,0.16,3.0,2.14,9365.84,1468,Standard Shipping,0.0,0.216,High,Switch to Air (Priority),75395.01199999999,2.0
ORD-D45D7894,2025-07-12,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,35,0,On Time,,0.48,8.5,3.61,6790.98,9177,Standard Shipping,0.0,0.628,Moderate,Maintain Current Route,7809.626999999999,36.0
ORD-C1B3518C,2024-12-02,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,17,0,On Time,,0.35,0.2,4.55,6615.68,9801,Standard Shipping,0.0,0.218,Moderate,Maintain Current Route,7608.032,20.0
ORD-832FB651,2024-01-24,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,7,0,On Time,,0.7,7.9,5.47,5219.85,6141,Standard Shipping,0.0,0.736,High,Switch to Air (Express),42019.7925,3.6
ORD-6B6EB752,2025-07-27,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,37,7,Late,Geopolitical Conflict (Route Diversion),0.53,0.9,3.63,5209.34,4256,Re-routing,0.2333333333333333,0.354,High,Switch to Air (Priority),41935.187,12.0
ORD-33E41ECB,2025-02-22,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,12,0,On Time,,0.9,0.8,3.49,4580.9,4822,Standard Shipping,0.0,0.5720000000000001,Moderate,Maintain Current Route,5268.034999999999,13.0
ORD-D5A56C95,2024-01-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.34,1.1,4.36,412.05,615,Standard Shipping,0.0,0.248,Moderate,Maintain Current Route,473.85749999999996,19.0
ORD-E1079F3A,2025-05-21,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,14,19,5,Late,Port Congestion,0.21,2.2,3.93,5040.16,5049,Expedited Air Freight,0.3571428571428571,0.214,Moderate,Switch to Air (Priority),40573.28799999999,5.6000000000000005
ORD-C5777E01,2025-12-29,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,41,4,Late,Port Congestion,0.12,0.4,1.99,1114.96,1810,Standard Shipping,0.1081081081081081,0.088,Moderate,Switch to Air (Express),8975.428,14.8
ORD-668DDD89,2025-10-16,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,15,10,0,On Time,,0.16,9.2,5.43,2995.12,5164,Standard Shipping,0.0,0.4639999999999999,Moderate,Maintain Current Route,3444.3879999999995,15.0
ORD-97CDF844,2025-06-05,"Santos, BR","Shanghai, CN",Commodity,Sea,Pharmaceuticals,35,36,40,4,Late,Port Congestion,0.66,9.1,3.25,2758.17,2014,Expedited Air Freight,0.1111111111111111,0.76,High,Switch to Air (Priority),22203.2685,14.4
ORD-1F76E7A1,2025-11-27,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,15,12,0,On Time,,0.39,8.8,2.63,5379.3,7740,Standard Shipping,0.0,0.5860000000000001,Moderate,Maintain Current Route,6186.195,15.0
ORD-A3FD791E,2024-04-29,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,12,0,On Time,,0.8,7.0,6.34,173.7,193,Standard Shipping,0.0,0.76,High,Switch to Air (Express),1398.2849999999999,5.2
ORD-4DB041C6,2025-07-30,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,24,0,On Time,,0.75,5.0,3.64,2368.62,2707,Standard Shipping,0.0,0.6499999999999999,High,Reroute via Atlantic/Cape,3541.0868999999993,27.500000000000004
ORD-BBC5366A,2024-05-18,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,40,3,Late,Port Congestion,0.7,3.8,4.72,2999.48,3208,Standard Shipping,0.081081081081081,0.572,Moderate,Maintain Current Route,3449.4019999999996,37.0
ORD-A4BB8265,2025-09-03,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,7,4,0,On Time,,0.29,7.0,3.5,22292.49,3142,Standard Shipping,0.0,0.454,Moderate,Manual Review Required,25636.3635,7.0
ORD-0B792341,2025-07-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,19,0,On Time,,0.73,7.4,1.3,1637.44,1893,Standard Shipping,0.0,0.734,High,Switch to Air (Express),13181.391999999998,8.0
ORD-857E3CFB,2025-05-19,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,7,0,On Time,,0.89,9.9,4.71,6291.81,6658,Standard Shipping,0.0,0.93,High,Switch to Air (Express),50649.0705,4.0
ORD-8767F6B9,2024-05-08,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,12,0,On Time,,0.85,6.2,3.94,8580.3,9276,Standard Shipping,0.0,0.758,High,Switch to Air (Priority),69071.41499999998,5.2
ORD-4093F10F,2024-06-04,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,29,0,On Time,,0.44,9.8,1.89,5806.8,8065,Standard Shipping,0.0,0.656,High,Switch to Air (Priority),46744.74,11.600000000000001
ORD-DC9F8A45,2024-05-28,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,37,1,Late,Unspecified/Other,0.14,5.6,1.83,517.56,908,Standard Shipping,0.0277777777777777,0.308,Moderate,Maintain Current Route,595.1939999999998,36.0
ORD-05D19B62,2025-12-22,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,7,0,On Time,,0.64,6.2,4.51,2724.04,3322,Standard Shipping,0.0,0.632,Moderate,Maintain Current Route,3132.6459999999997,8.0
ORD-36B18BE1,2025-06-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,18,0,On Time,,0.48,8.6,4.4,2800.16,3784,Standard Shipping,0.0,0.6319999999999999,Moderate,Maintain Current Route,3220.1839999999997,21.0
ORD-F19CDE71,2024-07-31,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,7,0,On Time,,0.7,9.8,4.41,7621.95,8967,Standard Shipping,0.0,0.812,High,Switch to Air (Express),61356.69749999999,4.0
ORD-296A5FDD,2024-09-04,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,36,35,0,On Time,,0.79,7.1,4.88,6919.24,7731,Standard Shipping,0.0,0.758,High,Switch to Air (Priority),55699.882,14.4
ORD-E95A15BB,2025-11-18,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,8,8,0,On Time,,0.85,5.6,3.92,2846.23,3077,Standard Shipping,0.0,0.734,High,Switch to Air (Priority),22912.1515,3.2
ORD-3BE38453,2024-11-25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,12,2,Late,Port Congestion,0.52,7.2,3.96,1398.63,1673,Standard Shipping,0.2,0.6000000000000001,Moderate,Switch to Air (Express),11258.9715,4.0
ORD-E50E01FF,2024-09-11,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,26,23,0,On Time,,0.19,0.3,6.12,255.25,429,Standard Shipping,0.0,0.126,High,Switch to Air (Priority),2054.7625,10.4
ORD-75890B24,2024-01-06,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,3,2,0,On Time,,0.43,1.5,1.87,39647.46,5041,Standard Shipping,0.0,0.318,Moderate,Manual Review Required,45594.579,3.0
ORD-DDC6AE33,2024-09-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.62,1.1,5.18,4203.9,5190,Standard Shipping,0.0,0.416,Moderate,Maintain Current Route,4834.484999999999,19.0
ORD-D4457352,2024-07-23,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,15,11,0,On Time,,0.46,6.3,3.26,6056.81,8297,Standard Shipping,0.0,0.528,Moderate,Maintain Current Route,6965.3315,15.0
ORD-0882D6BE,2024-06-23,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.71,5.8,4.55,3198.55,3741,Standard Shipping,0.0,0.6579999999999999,Moderate,Maintain Current Route,3678.3325,19.0
ORD-489104A4,2025-07-28,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,27,24,0,On Time,,0.46,0.9,4.19,4699.74,6438,Standard Shipping,0.0,0.312,High,Reroute via Atlantic/Cape,7026.111299999999,29.700000000000003
ORD-9FDCA66F,2024-07-25,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,,0.68,7.8,3.21,36119.16,3909,Standard Shipping,0.0,0.72,High,Switch to Air (Priority),290759.238,1.6
ORD-A78A57F0,2024-08-28,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,24,0,On Time,,0.82,1.3,1.59,3501.68,3848,Standard Shipping,0.0,0.5439999999999999,High,Reroute via Atlantic/Cape,5235.011599999999,29.700000000000003
ORD-E58D575D,2024-04-28,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,18,5,Late,Port Congestion,0.53,1.8,3.55,5254.33,6244,Standard Shipping,0.3846153846153846,0.39,Moderate,Switch to Air (Express),42297.356499999994,5.2
ORD-17B479F0,2024-09-11,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,6,0,On Time,,0.18,10.0,5.35,733.96,1244,Standard Shipping,0.0,0.508,Moderate,Maintain Current Route,844.054,9.0
ORD-77DAA01B,2024-07-16,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,27,0,On Time,,0.44,7.0,4.21,1803.6,2505,Standard Shipping,0.0,0.544,High,Reroute via Atlantic/Cape,2696.382,33.0
ORD-89AAA167,2024-03-17,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,28,0,On Time,,0.18,0.3,3.52,2962.98,5022,Standard Shipping,0.0,0.12,High,Switch to Air (Priority),23851.988999999998,12.4
ORD-F97CBBBE,2025-08-17,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,24,0,On Time,,0.22,3.8,3.35,5111.8,8380,Standard Shipping,0.0,0.284,High,Switch to Air (Priority),41149.99,10.8
ORD-FC4C3332,2024-05-16,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.3,8.7,2.05,699.4,1076,Standard Shipping,0.0,0.528,Moderate,Maintain Current Route,804.31,19.0
ORD-ADBBDEF0,2024-01-09,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,20,18,0,On Time,,0.57,7.3,1.57,7049.3,8980,Standard Shipping,0.0,0.6339999999999999,Moderate,Maintain Current Route,8106.695,20.0
ORD-9191A2A3,2024-04-01,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,,0.59,6.7,4.05,6166.81,7757,Standard Shipping,0.0,0.622,Moderate,Maintain Current Route,7091.8315,9.0
ORD-97708A59,2025-07-03,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,2,0,On Time,,0.76,7.0,4.73,44421.52,4589,Standard Shipping,0.0,0.736,High,Switch to Air (Priority),357593.2359999999,1.6
ORD-72DF6EE6,2024-08-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,29,0,On Time,,0.24,8.5,4.83,3698.92,5966,Standard Shipping,0.0,0.484,High,Reroute via Atlantic/Cape,5529.8854,34.1
ORD-55C2BF33,2025-05-19,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,27,0,On Time,,0.21,9.6,3.79,5812.23,9607,Standard Shipping,0.0,0.51,High,Reroute via Atlantic/Cape,8689.283849999998,33.0
ORD-9727EDF3,2024-03-28,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,23,0,On Time,,0.21,3.4,3.87,554.18,916,Standard Shipping,0.0,0.262,High,Reroute via Atlantic/Cape,828.4990999999999,28.6
ORD-99939AC2,2024-04-22,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,44,13,Late,Geopolitical Conflict (Route Diversion),0.39,7.7,0.79,3292.62,2961,Re-routing,0.4193548387096774,0.542,High,Reroute via Atlantic/Cape,4922.466899999999,34.1
ORD-BC253070,2025-04-02,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,44,19,Late,Geopolitical Conflict (Route Diversion),0.39,6.1,1.86,3947.6,3550,Re-routing,0.76,0.478,High,Reroute via Atlantic/Cape,5901.662,27.500000000000004
ORD-1ADF2EE7,2024-08-03,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,,0.38,2.3,1.19,4827.93,6997,Standard Shipping,0.0,0.3199999999999999,High,Reroute via Atlantic/Cape,7217.75535,29.700000000000003
ORD-FE4263BE,2024-06-17,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,3,2,0,On Time,,0.3,6.8,2.52,24681.8,3452,Standard Shipping,0.0,0.452,Moderate,Manual Review Required,28384.069999999996,3.0
ORD-11049BDE,2024-05-07,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,13,12,0,On Time,,0.25,8.9,3.74,2836.25,4538,Standard Shipping,0.0,0.506,Moderate,Maintain Current Route,3261.6874999999995,13.0
ORD-54E242E4,2025-06-21,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,12,0,On Time,,0.43,4.2,1.49,4668.23,6529,Standard Shipping,0.0,0.426,Moderate,Maintain Current Route,5368.464499999999,14.0
ORD-D3254CB3,2024-03-15,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,38,12,Late,Geopolitical Conflict (Route Diversion),0.33,3.6,4.18,5475.34,5146,Re-routing,0.4615384615384615,0.342,High,Reroute via Atlantic/Cape,8185.6332999999995,28.6
ORD-E1ED0F51,2025-08-22,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,25,23,0,On Time,,0.21,9.7,2.81,720.55,1191,Standard Shipping,0.0,0.514,High,Switch to Air (Priority),5800.4275,10.0
ORD-0C3681F8,2024-08-21,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,7,0,On Time,,0.58,2.1,6.26,3056.51,3869,Standard Shipping,0.0,0.432,Moderate,Maintain Current Route,3514.9865,8.0
ORD-5E0CDD21,2024-08-07,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,30,28,0,On Time,,0.77,1.6,3.23,5878.17,6642,Standard Shipping,0.0,0.526,High,Switch to Air (Priority),47319.2685,12.0
ORD-763BBFBB,2024-09-06,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,3,0,On Time,,0.63,8.9,3.27,53404.5,5957,Standard Shipping,0.0,0.734,High,Switch to Air (Priority),429906.225,2.4000000000000004
ORD-E102EF5D,2025-09-03,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,35,0,On Time,,0.8,6.0,2.5,5819.4,6466,Standard Shipping,0.0,0.72,High,Switch to Air (Express),46846.17,14.4
ORD-0A52A51D,2024-11-06,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,15,12,0,On Time,,0.74,6.3,2.37,825.63,949,Standard Shipping,0.0,0.696,Moderate,Maintain Current Route,949.4744999999999,15.0
ORD-CB2E9B3B,2024-09-25,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,11,0,On Time,,0.53,6.1,4.22,4035.38,5275,Standard Shipping,0.0,0.562,Moderate,Maintain Current Route,4640.687,13.0
ORD-F92D1F0E,2024-06-01,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,11,1,Late,Port Congestion,0.61,1.9,5.08,1809.07,2043,Standard Shipping,0.1,0.442,Moderate,Maintain Current Route,2080.4305,10.0
ORD-E1344B61,2025-10-09,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,,0.72,4.2,1.57,55558.58,5873,Standard Shipping,0.0,0.6,High,Switch to Air (Priority),447246.569,1.6
ORD-89577ECA,2025-05-24,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,12,0,On Time,,0.23,0.4,4.12,1281.66,2084,Standard Shipping,0.0,0.154,Moderate,Maintain Current Route,1473.9089999999999,13.0
ORD-2155A32A,2024-05-28,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,,0.22,1.4,4.07,5887.72,9652,Standard Shipping,0.0,0.188,Moderate,Maintain Current Route,6770.878,9.0
ORD-73410BF6,2025-07-04,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,29,0,On Time,,0.52,6.6,3.89,7530.08,9908,Standard Shipping,0.0,0.5760000000000001,High,Reroute via Atlantic/Cape,11257.469599999999,31.900000000000002
ORD-889E9F54,2025-02-19,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,34,0,On Time,,0.19,7.6,2.07,4670.75,7850,Standard Shipping,0.0,0.418,Moderate,Maintain Current Route,5371.362499999999,38.0
ORD-D93AACF4,2025-12-25,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,25,4,Late,Port Congestion,0.88,1.4,4.48,8995.8,8700,Standard Shipping,0.1904761904761904,0.5840000000000001,Moderate,Switch to Air (Express),72416.18999999999,8.4
ORD-F3C3EADD,2024-04-24,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,35,0,On Time,,0.35,0.8,5.59,6383.48,9457,Standard Shipping,0.0,0.242,Moderate,Maintain Current Route,7341.001999999999,37.0
ORD-600AE636,2024-06-12,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,11,0,On Time,,0.55,0.5,1.52,3925.38,5065,Standard Shipping,0.0,0.35,Moderate,Maintain Current Route,4514.187,13.0
ORD-6D67AE0C,2025-05-08,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,28,0,On Time,,0.33,8.6,3.45,2088.1,3140,Standard Shipping,0.0,0.542,High,Switch to Air (Priority),16809.204999999998,12.0
ORD-6EF19652,2025-07-30,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.1,0.4,5.62,14048.1,2322,Standard Shipping,0.0,0.076,Moderate,Manual Review Required,16155.314999999999,4.0
ORD-BA7447A3,2025-07-31,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,38,1,Late,Unspecified/Other,0.17,7.9,5.23,1816.42,3105,Standard Shipping,0.027027027027027,0.418,Moderate,Maintain Current Route,2088.883,37.0
ORD-B38374E4,2024-05-08,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,37,35,0,On Time,,0.18,2.7,2.57,5724.18,9702,Standard Shipping,0.0,0.216,Moderate,Maintain Current Route,6582.807,37.0
ORD-984F10FD,2025-02-07,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,4,2,0,On Time,,0.45,2.1,0.72,43671.1,5476,Standard Shipping,0.0,0.354,Moderate,Manual Review Required,50221.76499999999,4.0
ORD-EEFC9476,2025-12-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,,0.83,1.1,4.85,7977.89,8719,Standard Shipping,0.0,0.5419999999999999,High,Reroute via Atlantic/Cape,11926.94555,29.700000000000003
ORD-647B180D,2025-12-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,,0.71,2.6,3.19,5653.26,6612,Standard Shipping,0.0,0.53,Moderate,Maintain Current Route,6501.249,19.0
ORD-1FE54151,2024-06-22,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,,0.53,6.6,3.21,1720.49,2249,Standard Shipping,0.0,0.5820000000000001,Moderate,Maintain Current Route,1978.5634999999997,9.0
ORD-C2F2EAB9,2025-01-17,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,28,0,On Time,,0.64,2.9,3.87,6474.72,7896,Standard Shipping,0.0,0.5,High,Reroute via Atlantic/Cape,9679.706400000001,33.0
ORD-BF8AF74F,2025-01-07,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,31,28,0,On Time,,0.38,8.0,3.16,1788.48,2592,Standard Shipping,0.0,0.548,High,Switch to Air (Priority),14397.264,12.4
ORD-D03E2C74,2024-08-24,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,5,1,0,On Time,,0.49,1.1,3.13,4949.78,604,Standard Shipping,0.0,0.3379999999999999,Moderate,Maintain Current Route,5692.246999999999,5.0
ORD-3AA3827F,2025-09-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,18,0,On Time,,0.58,0.1,4.07,5192.67,6573,Standard Shipping,0.0,0.352,Moderate,Maintain Current Route,5971.5705,20.0
ORD-BFC68D91,2025-01-27,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,4,22,18,Late,Geopolitical Conflict (Route Diversion),0.79,6.2,3.26,117053.11,4954,Expedited Air Freight,4.5,0.722,High,Switch to Air (Priority),942277.5355,1.6
ORD-3A81ABFE,2024-10-21,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,7,0,On Time,,0.31,3.1,3.94,6396.07,9765,Standard Shipping,0.0,0.31,Moderate,Maintain Current Route,7355.480499999999,9.0
ORD-27159B10,2024-02-11,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,,0.71,0.0,3.02,7003.31,8191,Standard Shipping,0.0,0.426,High,Switch to Air (Priority),56376.6455,11.600000000000001
ORD-F66E8CAE,2025-10-13,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,15,15,0,On Time,Port Congestion,0.72,4.9,2.83,8863.07,6246,Expedited Air Freight,0.0,0.628,Moderate,Maintain Current Route,10192.530499999999,15.0
ORD-F827DF54,2024-03-07,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,15,13,0,On Time,,0.4,9.8,4.38,464.8,664,Standard Shipping,0.0,0.632,Moderate,Maintain Current Route,534.52,15.0
ORD-9B6D656A,2024-05-18,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,,0.33,6.6,3.72,5745.6,8640,Standard Shipping,0.0,0.462,High,Reroute via Atlantic/Cape,8589.672,28.6
ORD-09DF18B2,2024-05-22,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,24,0,On Time,,0.27,0.2,3.94,2960.37,4662,Standard Shipping,0.0,0.17,High,Reroute via Atlantic/Cape,4425.75315,28.6
ORD-C0F5F930,2025-01-28,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,5,3,0,On Time,,0.55,0.8,2.39,34824.62,4085,Standard Shipping,0.0,0.362,Moderate,Manual Review Required,40048.313,5.0
